country,comid,latitude,longitude,alert
ecu,9025257,-0.54989,-75.48269,R0
ecu,9025259,-0.54244,-75.5411,R0
ecu,9025266,-0.5555,-76.0017,R0
ecu,9025271,-0.55004,-76.07564,R0
ecu,9025287,-0.54969,-79.80136,R0
ecu,9025288,-0.54572,-79.56772,R0
ecu,9025289,-0.56179,-79.55275,R0
ecu,9025297,-0.53691,-77.04556,R0
ecu,9025337,-0.56309,-75.49364,R0
ecu,9025343,-0.5566,-76.85535,R0
ecu,9025344,-0.56715,-76.0027,R0
ecu,9025398,-0.52863,-79.33354,R0
ecu,9025405,-0.6011,-91.06207,R0
ecu,9025406,-0.45691,-78.53724,R100
ecu,9025407,-0.47602,-79.44288,R0
ecu,9025408,-0.52785,-79.42517,R0
ecu,9025410,-0.5861,-79.29558,R0
ecu,9025440,-0.5579,-78.4182,R2
ecu,9025456,-0.5838,-77.15111,R2
ecu,9025470,-0.59408,-75.87876,R0
ecu,9025472,-0.62786,-76.58995,R0
ecu,9025488,-0.62819,-77.9114,R0
ecu,9025492,-0.55547,-77.87214,R0
ecu,9025514,-0.55269,-75.26149,R0
ecu,9025533,-0.62714,-76.26676,R2
ecu,9025536,-0.60502,-75.35406,R0
ecu,9025562,-0.64961,-77.93857,R0
ecu,9025563,-0.63497,-79.35738,R0
ecu,9025568,-0.6543,-76.80198,R0
ecu,9025569,-0.65542,-76.36702,R0
ecu,9025573,-0.65853,-79.99177,R0
ecu,9025578,-0.63303,-76.43338,R0
ecu,9025579,-0.65823,-75.78953,R0
ecu,9025585,-0.65361,-76.53398,R0
ecu,9025590,-0.6217,-79.55303,R0
ecu,9025591,-0.63729,-79.51546,R0
ecu,9025598,-0.57157,-78.91755,R0
ecu,9025601,-0.63873,-80.03909,R0
ecu,9025602,-0.67365,-80.0412,R0
ecu,9025626,-0.67424,-80.32057,R0
ecu,9025635,-0.68687,-79.65125,R0
ecu,9025636,-0.58239,-79.62122,R0
ecu,9025640,-0.64323,-80.0968,R0
ecu,9025641,-0.62573,-77.11369,R0
ecu,9025665,-0.69385,-80.17786,R0
ecu,9025666,-0.69237,-80.08622,R0
ecu,9025671,-0.61706,-79.2002,R0
ecu,9025672,-0.68371,-78.83699,R100
ecu,9025684,-0.69959,-80.14984,R0
ecu,9025707,-0.67665,-80.25666,R0
ecu,9025708,-0.70198,-78.27604,R0
ecu,9025713,-0.69333,-79.53799,R0
ecu,9025714,-0.69155,-79.50209,R0
ecu,9025717,-0.70649,-80.19059,R0
ecu,9025718,-0.68869,-76.36021,R0
ecu,9025723,-0.67114,-76.69094,R0
ecu,9025738,-0.70757,-79.06667,R0
ecu,9025739,-0.71057,-77.37821,R100
ecu,9025745,-0.65645,-76.10053,R0
ecu,9025749,-0.69673,-76.29474,R0
ecu,9025756,-0.6788,-77.43619,R0
ecu,9025760,-0.66432,-91.04984,R0
ecu,9025772,-0.71747,-78.29523,R2
ecu,9025790,-0.72251,-77.37344,R2
ecu,9025796,-0.71833,-77.45001,R0
ecu,9025803,-0.72126,-76.07325,R0
ecu,9025809,-0.70905,-77.15561,R0
ecu,9025820,-0.70419,-79.98718,R0
ecu,9025821,-0.71248,-78.19766,R0
ecu,9025822,-0.6345,-78.1737,R0
ecu,9025832,-0.72142,-76.7693,R0
ecu,9025847,-0.61714,-77.37978,R0
ecu,9025848,-0.73903,-77.19496,R0
ecu,9025858,-0.73784,-90.43154,R0
ecu,9025879,-0.69467,-79.73104,R0
ecu,9025880,-0.72324,-79.66073,R0
ecu,9025884,-0.72644,-90.91062,R0
ecu,9025895,-0.73625,-80.20976,R0
ecu,9025913,-0.7655,-77.64245,R0
ecu,9025916,-0.76672,-80.50813,R0
ecu,9025917,-0.73944,-79.05486,R0
ecu,9025930,-0.68577,-77.7016,R0
ecu,9025936,-0.75962,-78.07405,R0
ecu,9025937,-0.73903,-78.02003,R0
ecu,9025945,-0.76855,-80.19471,R0
ecu,9025951,-0.77264,-80.20633,R0
ecu,9025953,-0.75841,-77.32702,R0
ecu,9025954,-0.76328,-77.24156,R0
ecu,9025994,-0.7168,-78.58387,R2
ecu,9026003,-0.78245,-79.69223,R0
ecu,9026004,-0.77538,-79.67776,R0
ecu,9026005,-0.77897,-78.59729,R25
ecu,9026012,-0.74413,-77.57533,R0
ecu,9026018,-0.78179,-77.48758,R0
ecu,9026021,-0.80109,-77.55953,R0
ecu,9026035,-0.79397,-80.18188,R0
ecu,9026036,-0.80534,-77.43139,R2
ecu,9026039,-0.79669,-80.22182,R0
ecu,9026041,-0.79704,-76.58835,R0
ecu,9026042,-0.77082,-76.45898,R0
ecu,9026044,-0.79488,-80.13242,R0
ecu,9026045,-0.81072,-77.00875,R0
ecu,9026046,-0.74994,-76.92539,R0
ecu,9026073,-0.79708,-91.34282,R0
ecu,9026099,-0.71343,-75.62743,R0
ecu,9026110,-0.80085,-78.51438,R10
ecu,9026111,-0.82476,-78.51151,R100
ecu,9026119,-0.81878,-79.41023,R0
ecu,9026120,-0.7295,-79.28312,R0
ecu,9026124,-0.82921,-78.24938,R0
ecu,9026136,-0.81117,-77.34911,R0
ecu,9026137,-0.7484,-75.77501,R0
ecu,9026144,-0.81328,-80.22246,R0
ecu,9026155,-0.8147,-78.02464,R0
ecu,9026159,-0.83675,-90.8544,R2
ecu,9026160,-0.81892,-78.61774,R10
ecu,9026161,-0.83319,-78.61048,R50
ecu,9026162,-0.82595,-77.98896,R0
ecu,9026163,-0.83027,-77.0223,R0
ecu,9026164,-0.77496,-76.73471,R0
ecu,9026165,-0.74569,-75.25898,R0
ecu,9026168,-0.84222,-78.28913,R5
ecu,9026173,-0.7582,-79.58657,R0
ecu,9026174,-0.8414,-79.59163,R0
ecu,9026175,-0.82048,-77.71014,R0
ecu,9026176,-0.81615,-77.66579,R0
ecu,9026182,-0.7846,-75.3269,R0
ecu,9026189,-0.81824,-75.90308,R0
ecu,9026190,-0.83514,-75.84491,R0
ecu,9026201,-0.85727,-76.49322,R0
ecu,9026207,-0.83076,-76.61903,R0
ecu,9026211,-0.82748,-80.50239,R0
ecu,9026215,-0.85608,-77.70984,R0
ecu,9026219,-0.79587,-77.7682,R0
ecu,9026227,-0.77831,-79.21948,R0
ecu,9026233,-0.84598,-79.28798,R0
ecu,9026271,-0.8688,-76.48813,R0
ecu,9026273,-0.84338,-79.69769,R0
ecu,9026304,-0.84577,-79.78098,R0
ecu,9026308,-0.85685,-80.13364,R0
ecu,9026309,-0.8684,-80.01906,R0
ecu,9026310,-0.88602,-79.76728,R0
ecu,9026311,-0.89133,-79.04485,R0
ecu,9026317,-0.78541,-78.88024,R0
ecu,9026319,-0.88248,-79.66235,R0
ecu,9026323,-0.80642,-77.20314,R0
ecu,9026345,-0.87301,-78.62292,R25
ecu,9026346,-0.85916,-78.5942,R100
ecu,9026360,-0.8976,-79.74457,R0
ecu,9026361,-0.89183,-79.73201,R0
ecu,9026362,-0.85024,-76.21399,R0
ecu,9026371,-0.87063,-79.42248,R0
ecu,9026372,-0.89613,-79.40122,R0
ecu,9026378,-0.89437,-80.44286,R0
ecu,9026380,-0.76893,-79.44328,R0
ecu,9026381,-0.90991,-79.4398,R0
ecu,9026382,-0.88515,-75.8168,R0
ecu,9026383,-0.90381,-75.77628,R2
ecu,9026384,-0.89405,-76.73863,R0
ecu,9026405,-0.85757,-76.34207,R0
ecu,9026410,-0.87199,-75.45861,R0
ecu,9026413,-0.90809,-78.87309,R5
ecu,9026419,-0.88058,-79.12353,R0
ecu,9026420,-0.92473,-79.17369,R0
ecu,9026421,-0.92177,-76.24668,R0
ecu,9026422,-0.91636,-76.16353,R0
ecu,9026427,-0.92581,-76.21005,R0
ecu,9026429,-0.84418,-77.32572,R0
ecu,9026435,-0.92854,-80.20313,R0
ecu,9026436,-0.87031,-80.1818,R0
ecu,9026441,-0.9158,-78.62531,R50
ecu,9026442,-0.91525,-78.59276,R100
ecu,9026443,-0.88596,-75.22731,R0
ecu,9026446,-0.78878,-75.41638,R0
ecu,9026449,-0.91478,-77.32346,R2
ecu,9026459,-0.91526,-79.05222,R0
ecu,9026484,-0.86384,-78.11736,R0
ecu,9026485,-0.89623,-78.01031,R0
ecu,9026493,-0.91375,-76.71932,R0
ecu,9026498,-0.92446,-76.02218,R0
ecu,9026501,-0.83442,-78.68141,R100
ecu,9026502,-0.93803,-78.61748,R50
ecu,9026506,-0.94399,-78.03895,R0
ecu,9026513,-0.94445,-75.90792,R2
ecu,9026519,-0.9101,-79.36328,R0
ecu,9026521,-0.94191,-80.18745,R0
ecu,9026527,-0.91608,-78.89427,R0
ecu,9026528,-0.94747,-78.04922,R0
ecu,9026532,-0.93472,-79.30117,R0
ecu,9026533,-0.87368,-76.97755,R0
ecu,9026535,-0.94456,-90.97863,R0
ecu,9026545,-0.9345,-79.44858,R0
ecu,9026548,-0.94484,-90.93324,R0
ecu,9026549,-0.95076,-80.60845,R0
ecu,9026563,-0.95576,-79.43733,R0
ecu,9026564,-0.93213,-78.28517,R10
ecu,9026567,-0.91399,-80.46865,R0
ecu,9026578,-0.95704,-80.68631,R0
ecu,9026590,-0.92097,-77.7354,R0
ecu,9026598,-0.95406,-75.21004,R0
ecu,9026608,-0.92699,-75.52023,R0
ecu,9026609,-0.94859,-75.40325,R0
ecu,9026623,-0.95039,-75.35212,R0
ecu,9026626,-0.96678,-78.66655,R100
ecu,9026628,-0.96198,-75.87812,R0
ecu,9026629,-0.87635,-75.98609,R0
ecu,9026634,-0.97269,-78.24849,R100
ecu,9026635,-0.98396,-75.30644,R0
ecu,9026643,-0.87653,-77.81377,R0
ecu,9026644,-0.97886,-77.77006,R0
ecu,9026645,-0.97898,-75.23977,R0
ecu,9026648,-0.9838,-75.32983,R5
ecu,9026651,-0.94344,-80.03037,R0
ecu,9026656,-0.96779,-78.61328,R100
ecu,9026657,-0.95146,-78.56967,R100
ecu,9026658,-0.98765,-77.79636,R0
ecu,9026665,-0.97522,-77.84471,R0
ecu,9026680,-0.98288,-77.49958,R0
ecu,9026681,-0.93705,-77.40562,R0
ecu,9026682,-0.9852,-75.42313,R0
ecu,9026707,-0.99311,-78.66116,R100
ecu,9026717,-0.99793,-78.59925,R100
ecu,9026718,-1.00031,-75.45141,R2
ecu,9026721,-0.9927,-78.62531,R100
ecu,9026726,-0.97985,-76.2761,R0
ecu,9026727,-0.9965,-75.31662,R5
ecu,9026731,-0.99194,-77.00614,R0
ecu,9026750,-1.00556,-79.62729,R0
ecu,9026751,-1.00609,-77.83585,R0
ecu,9026756,-0.97242,-79.5725,R0
ecu,9026757,-1.01083,-76.9342,R0
ecu,9026761,-0.96505,-75.78223,R0
ecu,9026762,-1.01363,-75.7785,R0
ecu,9026771,-1.0075,-91.15678,R0
ecu,9026775,-1.02125,-75.77708,R0
ecu,9026788,-1.01562,-77.08384,R0
ecu,9026812,-1.01204,-75.81217,R0
ecu,9026813,-1.00133,-91.21731,R0
ecu,9026818,-0.98969,-77.69876,R0
ecu,9026819,-0.9676,-77.61113,R0
ecu,9026823,-1.01572,-79.68391,R0
ecu,9026824,-1.02889,-79.66466,R0
ecu,9026846,-1.02371,-78.59751,R100
ecu,9026847,-1.04076,-78.59258,R100
ecu,9026852,-1.03725,-76.95041,R0
ecu,9026872,-1.01256,-80.36581,R0
ecu,9026873,-1.03769,-80.24578,R0
ecu,9026881,-1.00699,-78.00779,R0
ecu,9026889,-1.04764,-79.836,R0
ecu,9026890,-0.98382,-79.78574,R0
ecu,9026894,-1.02633,-77.50379,R0
ecu,9026905,-1.04214,-77.73538,R0
ecu,9026908,-1.05875,-78.41563,R100
ecu,9026920,-1.05205,-78.60244,R100
ecu,9026921,-1.04894,-77.62895,R0
ecu,9026923,-1.02023,-76.51597,R0
ecu,9026927,-1.05785,-80.25059,R0
ecu,9026931,-1.06227,-78.4165,R100
ecu,9026940,-1.01303,-78.18821,R2
ecu,9026945,-1.05258,-78.08046,R0
ecu,9026947,-1.05893,-78.68433,R100
ecu,9026948,-1.06782,-78.51124,R100
ecu,9026949,-1.04693,-77.57028,R0
ecu,9026950,-1.06278,-77.54681,R0
ecu,9026951,-1.04117,-76.61759,R0
ecu,9026956,-1.05127,-75.59437,R0
ecu,9026967,-1.06211,-78.54912,R100
ecu,9026971,-1.06952,-78.59091,R100
ecu,9026975,-1.03941,-75.46539,R0
ecu,9026977,-1.01034,-79.18645,R0
ecu,9026978,-1.03223,-76.07019,R0
ecu,9026986,-1.07684,-78.09243,R0
ecu,9026987,-1.08068,-79.3099,R0
ecu,9026988,-1.07187,-78.14385,R2
ecu,9026989,-1.07125,-78.02236,R0
ecu,9026992,-1.08112,-76.0012,R2
ecu,9027000,-1.07649,-77.85978,R0
ecu,9027006,-1.03787,-80.72427,R0
ecu,9027019,-1.07527,-77.95663,R0
ecu,9027022,-1.07043,-78.46567,R100
ecu,9027030,-1.07701,-77.54425,R0
ecu,9027043,-1.08553,-78.56711,R100
ecu,9027044,-1.07107,-75.65127,R0
ecu,9027065,-1.08941,-78.20968,R5
ecu,9027087,-1.09835,-78.11885,R0
ecu,9027101,-1.1121,-78.57678,R100
ecu,9027115,-1.0909,-79.3788,R0
ecu,9027121,-1.10759,-79.36249,R0
ecu,9027122,-1.103,-77.59576,R0
ecu,9027129,-1.10427,-79.00685,R0
ecu,9027142,-1.10786,-75.9392,R2
ecu,9027148,-1.1044,-79.3303,R0
ecu,9027149,-1.13166,-79.34013,R0
ecu,9027157,-1.13042,-78.95999,R0
ecu,9027160,-1.09882,-79.86823,R0
ecu,9027163,-1.13354,-79.37088,R0
ecu,9027164,-1.13747,-79.35438,R0
ecu,9027193,-1.12814,-77.9609,R0
ecu,9027209,-1.145,-79.93968,R0
ecu,9027231,-1.11373,-76.97422,R0
ecu,9027256,-1.11567,-76.52031,R0
ecu,9027275,-1.06765,-80.43613,R0
ecu,9027280,-1.13349,-76.1153,R0
ecu,9027281,-1.1722,-75.35661,R10
ecu,9027292,-1.17156,-76.89851,R0
ecu,9027307,-1.13249,-77.70844,R0
ecu,9027310,-1.1102,-76.72654,R0
ecu,9027383,-1.20304,-80.15284,R0
ecu,9027384,-1.15022,-79.14787,R0
ecu,9027387,-1.14029,-80.24725,R0
ecu,9027406,-1.19829,-80.36937,R0
ecu,9027412,-1.17625,-79.13322,R0
ecu,9027415,-1.19374,-80.40195,R0
ecu,9027427,-1.17275,-77.25709,R2
ecu,9027428,-1.21586,-78.98809,R0
ecu,9027447,-1.18749,-76.7749,R0
ecu,9027451,-1.21559,-80.1701,R0
ecu,9027457,-1.21739,-80.33957,R0
ecu,9027474,-1.17256,-78.56235,R100
ecu,9027476,-1.18227,-80.77734,R0
ecu,9027480,-1.17338,-77.67412,R0
ecu,9027492,-1.23332,-78.54393,R100
ecu,9027493,-1.22844,-76.73854,R0
ecu,9027500,-1.14573,-77.84413,R0
ecu,9027503,-1.21805,-76.38302,R0
ecu,9027510,-1.23691,-76.40118,R0
ecu,9027516,-1.22506,-77.95348,R0
ecu,9027522,-1.22943,-77.14027,R0
ecu,9027523,-1.17902,-75.63552,R0
ecu,9027549,-1.23797,-76.15674,R0
ecu,9027556,-1.24745,-77.88501,R0
ecu,9027557,-1.21863,-76.49874,R0
ecu,9027561,-1.25044,-76.16554,R0
ecu,9027574,-1.24054,-78.99276,R0
ecu,9027575,-1.25846,-77.89272,R0
ecu,9027590,-1.25426,-78.68708,R100
ecu,9027591,-1.24465,-78.60819,R100
ecu,9027598,-1.24153,-80.42032,R0
ecu,9027599,-1.25243,-76.38882,R0
ecu,9027605,-1.2053,-79.90804,R0
ecu,9027606,-1.20617,-79.84759,R0
ecu,9027609,-1.26833,-79.88833,R0
ecu,9027610,-1.1631,-79.77972,R0
ecu,9027613,-1.23037,-77.31193,R0
ecu,9027614,-1.26294,-76.42591,R0
ecu,9027626,-1.25258,-77.71591,R0
ecu,9027630,-1.22438,-80.69889,R0
ecu,9027632,-1.27496,-77.96386,R0
ecu,9027633,-1.25976,-77.92871,R0
ecu,9027634,-1.26596,-76.14024,R0
ecu,9027638,-1.24014,-80.44741,R0
ecu,9027639,-1.2542,-77.29549,R2
ecu,9027640,-1.25803,-77.15797,R2
ecu,9027645,-1.2489,-76.60541,R0
ecu,9027646,-1.26913,-76.48427,R0
ecu,9027651,-1.26672,-78.82593,R100
ecu,9027661,-1.28055,-78.74426,R50
ecu,9027676,-1.28493,-77.24479,R2
ecu,9027699,-1.29312,-76.24292,R0
ecu,9027713,-1.23692,-79.32564,R0
ecu,9027714,-1.28506,-77.46919,R0
ecu,9027719,-1.291,-76.18717,R0
ecu,9027749,-1.29576,-77.59825,R0
ecu,9027750,-1.284,-77.52411,R0
ecu,9027755,-1.29089,-76.34233,R0
ecu,9027756,-1.30026,-76.26093,R0
ecu,9027762,-1.2669,-79.21989,R0
ecu,9027782,-1.15758,-77.29065,R0
ecu,9027798,-1.25604,-78.22586,R0
ecu,9027799,-1.2839,-78.18509,R0
ecu,9027805,-1.31302,-75.61822,R0
ecu,9027810,-1.28888,-77.06683,R0
ecu,9027811,-1.32309,-77.01001,R0
ecu,9027833,-1.32283,-76.99459,R0
ecu,9027834,-1.32965,-75.64033,R0
ecu,9027841,-1.23415,-80.01605,R0
ecu,9027842,-1.31732,-77.14324,R0
ecu,9027857,-1.29435,-79.67452,R0
ecu,9027858,-1.29736,-79.63595,R0
ecu,9027874,-1.29362,-80.01847,R0
ecu,9027875,-1.32323,-76.69239,R0
ecu,9027876,-1.32834,-76.32404,R0
ecu,9027888,-1.34391,-79.94013,R0
ecu,9027899,-1.27702,-77.77456,R0
ecu,9027907,-1.18644,-79.71024,R0
ecu,9027908,-1.35396,-77.83289,R0
ecu,9027916,-1.34489,-79.91755,R0
ecu,9027917,-1.3165,-79.89421,R0
ecu,9027918,-1.28397,-79.72972,R0
ecu,9027932,-1.25275,-79.40028,R0
ecu,9027933,-1.32896,-79.3873,R0
ecu,9027934,-1.3358,-77.60259,R0
ecu,9027959,-1.32385,-75.54319,R0
ecu,9027968,-1.36708,-79.40375,R0
ecu,9027969,-1.35606,-79.32905,R0
ecu,9027974,-1.32334,-77.98802,R0
ecu,9027975,-1.35546,-75.58627,R0
ecu,9027985,-1.35695,-79.70499,R0
ecu,9027991,-1.19134,-79.52255,R0
ecu,9027996,-1.35578,-76.96792,R0
ecu,9028008,-1.36992,-77.82785,R0
ecu,9028019,-1.3288,-78.85576,R0
ecu,9028021,-1.37055,-80.67815,R0
ecu,9028041,-1.33102,-78.40102,R100
ecu,9028062,-1.37907,-80.26644,R0
ecu,9028082,-1.3836,-77.17842,R2
ecu,9028083,-1.39462,-76.96649,R0
ecu,9028087,-1.31829,-78.50578,R100
ecu,9028088,-1.36366,-78.31028,R5
ecu,9028091,-1.39504,-78.43129,R100
ecu,9028095,-1.40195,-78.34474,R100
ecu,9028099,-1.37128,-78.21039,R0
ecu,9028100,-1.41042,-78.18917,R50
ecu,9028101,-1.40502,-78.18734,R0
ecu,9028107,-1.33163,-79.44276,R0
ecu,9028108,-1.391,-79.42116,R0
ecu,9028109,-1.38869,-75.53237,R0
ecu,9028110,-1.40658,-75.51701,R0
ecu,9028124,-1.35756,-80.09419,R0
ecu,9028125,-1.4112,-78.24681,R100
ecu,9028134,-1.40481,-80.274,R0
ecu,9028135,-1.4091,-80.2467,R0
ecu,9028150,-1.40537,-79.19951,R0
ecu,9028155,-1.40424,-77.08665,R0
ecu,9028171,-1.40287,-76.89088,R0
ecu,9028185,-1.42045,-79.44048,R0
ecu,9028199,-1.42579,-76.81042,R0
ecu,9028226,-1.34683,-78.60399,R100
ecu,9028236,-1.43696,-76.75786,R0
ecu,9028237,-1.43587,-76.02242,R0
ecu,9028238,-1.42096,-75.98197,R0
ecu,9028271,-1.43337,-79.33396,R0
ecu,9028310,-1.45679,-76.97198,R0
ecu,9028317,-1.45033,-76.89057,R0
ecu,9028329,-1.4525,-80.0394,R0
ecu,9028332,-1.47431,-80.05968,R0
ecu,9028337,-1.45955,-76.75283,R0
ecu,9028339,-1.45666,-77.33977,R0
ecu,9028340,-1.47027,-76.95631,R0
ecu,9028345,-1.4569,-79.20366,R0
ecu,9028349,-1.44754,-77.12233,R0
ecu,9028382,-1.41728,-79.85197,R0
ecu,9028383,-1.47624,-79.8605,R0
ecu,9028409,-1.47162,-77.4206,R0
ecu,9028419,-1.47447,-75.9474,R0
ecu,9028435,-1.46475,-76.67735,R0
ecu,9028442,-1.46676,-79.45085,R0
ecu,9028443,-1.48489,-79.39253,R0
ecu,9028461,-1.47852,-76.0784,R0
ecu,9028467,-1.48853,-77.52979,R0
ecu,9028474,-1.50181,-77.2883,R0
ecu,9028483,-1.45813,-78.50409,R10
ecu,9028504,-1.50589,-76.57245,R0
ecu,9028508,-1.525,-76.53917,R0
ecu,9028509,-1.50395,-80.0497,R0
ecu,9028521,-1.52646,-80.02374,R0
ecu,9028526,-1.5259,-76.54735,R0
ecu,9028527,-1.52839,-76.54259,R0
ecu,9028529,-1.47086,-80.32835,R0
ecu,9028553,-1.51282,-80.70256,R0
ecu,9028567,-1.47406,-79.95099,R0
ecu,9028579,-1.5143,-76.92408,R0
ecu,9028581,-1.3858,-75.84821,R0
ecu,9028594,-1.51156,-75.77816,R0
ecu,9028651,-1.52923,-78.44743,R5
ecu,9028664,-1.54353,-76.6476,R0
ecu,9028671,-1.54906,-80.20126,R0
ecu,9028676,-1.53385,-79.86993,R0
ecu,9028677,-1.5711,-79.84947,R0
ecu,9028682,-1.54104,-75.85242,R0
ecu,9028702,-1.56403,-79.20134,R0
ecu,9028709,-1.56231,-80.10256,R0
ecu,9028715,-1.57662,-75.73634,R0
ecu,9028719,-1.58201,-79.18072,R0
ecu,9028743,-1.56397,-79.38582,R0
ecu,9028744,-1.58821,-79.39076,R0
ecu,9028757,-1.5774,-75.6017,R0
ecu,9028762,-1.56018,-78.53472,R25
ecu,9028766,-1.521,-80.43638,R0
ecu,9028767,-1.58893,-75.66046,R0
ecu,9028782,-1.56172,-76.01935,R0
ecu,9028791,-1.55663,-79.45139,R0
ecu,9028797,-1.60302,-79.42596,R0
ecu,9028811,-1.51649,-79.0244,R0
ecu,9028812,-1.55333,-78.96924,R0
ecu,9028814,-1.60819,-76.94083,R0
ecu,9028824,-1.615,-79.00167,R0
ecu,9028825,-1.60938,-78.94864,R0
ecu,9028833,-1.60468,-75.69892,R0
ecu,9028839,-1.6024,-78.09513,R0
ecu,9028845,-1.6097,-76.86395,R0
ecu,9028858,-1.62112,-76.98984,R0
ecu,9028859,-1.6194,-76.94234,R0
ecu,9028865,-1.5745,-76.38757,R0
ecu,9028882,-1.60108,-78.65751,R10
ecu,9028883,-1.5162,-76.26556,R0
ecu,9028884,-1.6162,-76.01794,R0
ecu,9028896,-1.63576,-78.59948,R100
ecu,9028897,-1.63059,-77.03996,R0
ecu,9028900,-1.63487,-80.01649,R0
ecu,9028901,-1.59434,-79.99606,R0
ecu,9028908,-1.56852,-78.20927,R0
ecu,9028911,-1.63455,-76.98537,R0
ecu,9028916,-1.63175,-78.11375,R0
ecu,9028921,-1.52001,-79.64169,R0
ecu,9028922,-1.56184,-79.56911,R0
ecu,9028925,-1.63919,-76.82555,R0
ecu,9028926,-1.63869,-76.26141,R0
ecu,9028940,-1.62474,-78.55952,R50
ecu,9028941,-1.64217,-76.0511,R0
ecu,9028945,-1.64222,-78.58672,R10
ecu,9028949,-1.64262,-77.0724,R0
ecu,9028961,-1.64875,-78.15987,R0
ecu,9028966,-1.62816,-80.46096,R0
ecu,9028971,-1.63718,-77.95235,R0
ecu,9028972,-1.56016,-77.94378,R0
ecu,9028974,-1.65557,-77.92816,R5
ecu,9028975,-1.62154,-78.51916,R100
ecu,9028976,-1.64074,-75.75688,R0
ecu,9028982,-1.61728,-80.28286,R0
ecu,9028984,-1.61299,-78.78466,R2
ecu,9029003,-1.64164,-78.07537,R0
ecu,9029004,-1.63223,-79.47022,R0
ecu,9029005,-1.63443,-79.45183,R0
ecu,9029018,-1.66047,-78.0518,R0
ecu,9029023,-1.66873,-78.03054,R0
ecu,9029024,-1.52291,-78.0924,R25
ecu,9029030,-1.66229,-80.75824,R0
ecu,9029044,-1.6337,-80.65203,R0
ecu,9029045,-1.67182,-80.65445,R0
ecu,9029055,-1.66844,-77.98008,R5
ecu,9029056,-1.66629,-77.91578,R2
ecu,9029059,-1.64228,-75.88523,R0
ecu,9029060,-1.64784,-75.69761,R0
ecu,9029067,-1.66608,-76.05943,R0
ecu,9029068,-1.67614,-80.78575,R0
ecu,9029072,-1.65664,-76.32482,R0
ecu,9029083,-1.65124,-79.00552,R0
ecu,9029084,-1.67777,-77.92397,R0
ecu,9029087,-1.67643,-80.71173,R0
ecu,9029102,-1.59784,-77.69697,R0
ecu,9029110,-1.6809,-78.97789,R0
ecu,9029138,-1.67076,-80.59493,R0
ecu,9029139,-1.68414,-80.64035,R0
ecu,9029147,-1.6829,-79.45771,R0
ecu,9029153,-1.65027,-76.15925,R0
ecu,9029155,-1.6444,-76.72259,R0
ecu,9029160,-1.67486,-76.27692,R0
ecu,9029165,-1.65408,-79.34065,R0
ecu,9029200,-1.68173,-78.59812,R100
ecu,9029201,-1.70888,-76.70012,R0
ecu,9029202,-1.71121,-76.66929,R0
ecu,9029208,-1.68939,-78.77077,R100
ecu,9029221,-1.68307,-80.00903,R0
ecu,9029223,-1.67552,-78.68727,R25
ecu,9029224,-1.71619,-78.62069,R25
ecu,9029229,-1.72071,-78.62751,R100
ecu,9029230,-1.68489,-75.82921,R0
ecu,9029232,-1.71301,-79.88947,R0
ecu,9029233,-1.65296,-79.8626,R0
ecu,9029234,-1.72012,-76.68717,R0
ecu,9029249,-1.70693,-80.05697,R0
ecu,9029250,-1.69614,-78.0445,R0
ecu,9029256,-1.53609,-79.758,R0
ecu,9029257,-1.72016,-79.77843,R0
ecu,9029264,-1.71445,-76.62896,R0
ecu,9029285,-1.68123,-79.26276,R0
ecu,9029286,-1.70552,-77.14963,R0
ecu,9029287,-1.65616,-77.22828,R0
ecu,9029292,-1.73408,-79.29862,R0
ecu,9029299,-1.73625,-77.11208,R0
ecu,9029302,-1.73253,-77.1695,R0
ecu,9029304,-1.71906,-77.5968,R10
ecu,9029354,-1.74625,-78.31874,R0
ecu,9029355,-1.7494,-78.30162,R0
ecu,9029369,-1.75054,-76.82111,R2
ecu,9029380,-1.73131,-79.67577,R0
ecu,9029381,-1.69871,-79.64626,R0
ecu,9029421,-1.73803,-79.47468,R0
ecu,9029426,-1.7291,-78.11929,R0
ecu,9029429,-1.74659,-80.0087,R0
ecu,9029432,-1.75744,-76.86375,R0
ecu,9029443,-1.76657,-78.30288,R0
ecu,9029454,-1.78006,-80.04357,R0
ecu,9029484,-1.78335,-78.34471,R0
ecu,9029487,-1.75152,-76.53508,R0
ecu,9029488,-1.76098,-76.4691,R0
ecu,9029497,-1.78776,-80.01973,R0
ecu,9029498,-1.79348,-79.53605,R2
ecu,9029499,-1.78648,-79.51179,R0
ecu,9029512,-1.70865,-77.38681,R0
ecu,9029513,-1.74541,-77.28279,R0
ecu,9029526,-1.77069,-80.22041,R0
ecu,9029538,-1.79807,-78.29036,R0
ecu,9029543,-1.77842,-76.6857,R0
ecu,9029581,-1.79078,-80.30679,R0
ecu,9029582,-1.7923,-79.47072,R0
ecu,9029583,-1.81458,-79.44625,R0
ecu,9029584,-1.77975,-79.41553,R0
ecu,9029596,-1.81617,-80.30434,R0
ecu,9029601,-1.79797,-80.3548,R0
ecu,9029602,-1.80316,-80.08099,R0
ecu,9029626,-1.78741,-79.36387,R0
ecu,9029645,-1.7743,-78.60061,R100
ecu,9029655,-1.82494,-80.28253,R0
ecu,9029667,-1.80795,-76.1202,R0
ecu,9029668,-1.82423,-76.09859,R0
ecu,9029670,-1.82311,-80.23468,R0
